,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
24658,117588,Female,Loyal Customer,23,Business travel,Business,1020,3,5,5,5,3,3,3,3,2,2,3,2,4,3,75,53,0
24659,47255,Male,Loyal Customer,47,Business travel,Business,590,1,4,4,4,1,2,2,1,1,1,1,1,1,1,75,72,0
24660,59315,Male,Loyal Customer,51,Business travel,Business,2449,1,1,5,1,5,5,4,4,4,4,4,4,4,3,0,0,1
24661,49237,Female,Loyal Customer,47,Business travel,Business,86,1,1,4,1,1,5,3,5,5,5,4,3,5,4,43,39,1
24662,79639,Male,Loyal Customer,45,Business travel,Business,1898,2,3,3,3,5,2,2,2,2,2,2,2,2,1,0,0,0
24663,28743,Female,Loyal Customer,45,Business travel,Eco,1024,2,1,1,1,2,4,3,2,2,2,2,1,2,3,0,13,0
24664,95937,Male,Loyal Customer,59,Business travel,Business,1411,3,3,3,3,5,4,4,4,4,4,4,3,4,4,7,0,1
24665,80969,Male,disloyal Customer,22,Business travel,Eco,297,2,4,1,4,4,1,4,4,5,5,5,4,5,4,0,0,0
24666,75952,Female,Loyal Customer,40,Business travel,Business,297,3,3,3,3,4,4,4,5,5,5,5,3,5,5,21,20,1
24667,51561,Male,disloyal Customer,26,Business travel,Eco,651,3,5,3,3,3,3,3,3,5,5,1,5,4,3,0,0,0
24668,127716,Female,Loyal Customer,58,Business travel,Business,3262,2,2,2,2,4,5,5,3,3,3,3,5,3,3,0,0,1
24669,71628,Female,Loyal Customer,36,Business travel,Business,2873,4,4,3,4,4,1,5,5,5,5,5,2,5,2,0,0,1
24670,90572,Male,Loyal Customer,40,Business travel,Business,3230,4,4,4,4,5,4,5,4,4,4,4,3,4,5,0,0,1
24671,74611,Male,disloyal Customer,38,Business travel,Business,1235,5,5,5,4,5,5,5,5,3,2,4,5,4,5,0,0,1
24672,13802,Male,Loyal Customer,66,Personal Travel,Eco,450,2,5,5,3,4,5,4,4,3,5,5,4,5,4,0,0,0
24673,109098,Male,Loyal Customer,70,Personal Travel,Eco,928,3,5,3,3,2,3,2,2,1,4,3,4,5,2,37,30,0
24674,120531,Female,Loyal Customer,32,Personal Travel,Eco,96,3,5,0,2,5,0,2,5,4,2,4,5,4,5,0,9,0
24675,65287,Female,Loyal Customer,68,Personal Travel,Eco Plus,224,3,4,3,3,3,4,4,3,3,3,3,3,3,4,0,0,0
24676,15420,Female,Loyal Customer,28,Business travel,Business,3965,5,5,5,5,4,4,4,4,3,4,4,3,5,4,0,0,1
24677,52493,Female,Loyal Customer,34,Personal Travel,Eco Plus,370,4,2,4,3,3,4,2,3,3,3,4,4,5,3,0,0,0
24678,91014,Male,Loyal Customer,35,Personal Travel,Eco,366,1,2,1,3,3,1,1,3,1,4,2,2,2,3,0,0,0
24679,51741,Female,Loyal Customer,65,Personal Travel,Eco,598,0,2,0,3,4,5,5,2,2,0,2,4,2,3,90,80,1
24680,41630,Female,disloyal Customer,36,Business travel,Eco,374,2,1,2,1,2,2,2,2,4,3,2,4,1,2,49,57,0
24681,113961,Female,Loyal Customer,60,Business travel,Business,1844,1,1,1,1,5,3,5,3,3,4,3,4,3,4,42,38,1
24682,22762,Male,disloyal Customer,39,Business travel,Eco,147,4,0,4,1,4,4,4,4,2,1,4,2,1,4,0,0,0
24683,118748,Male,Loyal Customer,19,Personal Travel,Eco,304,4,4,4,3,1,4,1,1,3,5,5,3,5,1,14,9,0
24684,122893,Female,Loyal Customer,60,Personal Travel,Eco Plus,226,2,2,2,4,4,3,4,2,2,2,2,3,2,4,0,0,0
24685,5913,Male,Loyal Customer,15,Personal Travel,Eco,67,4,4,4,3,2,4,2,2,1,5,3,2,4,2,0,12,1
24686,81881,Female,Loyal Customer,39,Business travel,Business,680,5,5,5,5,2,4,4,4,4,4,4,4,4,5,0,0,1
24687,95285,Female,Loyal Customer,69,Personal Travel,Eco,248,3,4,3,2,5,4,4,4,4,3,4,5,4,3,9,10,0
24688,12691,Female,Loyal Customer,48,Business travel,Eco,689,4,2,2,2,4,2,3,4,4,4,4,1,4,3,27,11,1
24689,109308,Male,Loyal Customer,44,Business travel,Business,1188,5,2,5,5,2,4,4,2,2,2,2,3,2,5,9,0,1
24690,128523,Female,Loyal Customer,44,Personal Travel,Eco,646,2,2,2,3,3,3,3,4,4,2,4,2,4,1,0,0,0
24691,19894,Male,Loyal Customer,32,Business travel,Eco,315,5,5,5,5,5,5,5,5,3,5,3,4,4,5,0,0,1
24692,42948,Male,Loyal Customer,55,Business travel,Eco,391,4,3,3,3,4,4,4,4,1,4,4,2,3,4,0,10,1
24693,122114,Male,Loyal Customer,66,Business travel,Business,130,3,3,3,3,4,4,4,3,3,4,4,3,3,4,0,0,1
24694,61505,Male,Loyal Customer,54,Business travel,Eco,2419,2,4,4,4,2,2,2,2,1,2,3,3,4,2,4,0,0
24695,69686,Male,Loyal Customer,42,Business travel,Business,569,4,4,4,4,5,4,5,4,4,4,4,4,4,4,0,0,1
24696,90573,Female,Loyal Customer,39,Business travel,Eco,545,1,5,5,5,1,1,1,1,2,1,3,4,2,1,15,15,0
24697,13665,Male,Loyal Customer,48,Business travel,Business,2758,2,3,3,3,3,4,3,2,2,2,2,1,2,3,0,0,0
24698,7077,Female,Loyal Customer,36,Business travel,Eco,177,1,5,5,5,1,1,1,1,4,4,3,3,3,1,17,8,0
24699,67820,Female,Loyal Customer,38,Business travel,Eco,771,3,3,5,5,3,3,3,3,1,1,3,2,4,3,83,89,0
24700,77222,Female,disloyal Customer,23,Business travel,Business,1590,4,3,4,1,4,1,1,4,4,4,5,1,5,1,290,279,1
24701,7008,Male,Loyal Customer,45,Business travel,Eco,299,2,3,5,3,3,2,3,3,3,3,3,3,4,3,20,26,0
24702,31118,Female,Loyal Customer,51,Business travel,Eco,991,3,5,4,5,3,2,2,3,3,3,3,2,3,4,0,32,1
24703,20986,Female,Loyal Customer,43,Personal Travel,Eco,689,2,5,2,3,3,4,4,5,5,2,5,5,5,4,10,16,0
24704,7064,Male,Loyal Customer,49,Business travel,Business,1699,5,5,5,5,3,5,4,4,4,4,4,5,4,3,0,0,1
24705,47145,Male,Loyal Customer,30,Business travel,Business,3683,3,3,1,3,4,4,4,4,2,2,1,4,5,4,86,77,1
24706,87563,Female,Loyal Customer,50,Business travel,Eco,432,2,1,3,1,3,4,3,2,2,2,2,2,2,4,0,0,0
24707,42405,Female,Loyal Customer,44,Business travel,Eco Plus,838,1,3,3,3,5,4,4,1,1,1,1,1,1,2,0,0,0
24708,3495,Female,Loyal Customer,32,Personal Travel,Eco,1080,4,4,4,3,2,4,2,2,5,3,4,4,5,2,0,0,0
24709,100850,Female,Loyal Customer,52,Personal Travel,Eco,711,3,4,3,1,2,5,4,5,5,3,5,2,5,1,0,0,0
24710,71845,Female,Loyal Customer,66,Business travel,Business,1744,4,1,3,1,1,1,2,4,4,4,4,3,4,1,0,1,0
24711,22893,Male,Loyal Customer,37,Business travel,Eco Plus,170,5,2,5,2,5,5,5,5,5,5,1,4,5,5,0,0,1
24712,121029,Female,Loyal Customer,46,Personal Travel,Eco,1013,2,2,2,3,5,3,3,2,2,2,2,4,2,1,3,0,0
24713,20149,Male,disloyal Customer,33,Business travel,Eco,403,3,0,3,5,3,3,3,3,3,5,5,5,1,3,0,0,0
24714,61307,Female,Loyal Customer,37,Personal Travel,Eco,862,2,4,2,4,1,2,1,1,5,5,4,3,5,1,4,0,0
24715,82468,Female,Loyal Customer,36,Personal Travel,Eco,502,2,4,2,4,3,2,3,3,3,5,5,4,4,3,0,0,0
24716,1407,Male,Loyal Customer,49,Personal Travel,Eco Plus,113,3,3,3,3,4,3,4,4,2,5,4,1,4,4,0,5,0
24717,91594,Female,Loyal Customer,63,Personal Travel,Business,1312,2,4,2,1,3,4,4,4,4,2,4,3,4,4,5,0,0
24718,22807,Female,Loyal Customer,53,Business travel,Business,1505,2,3,3,3,3,2,3,3,3,3,2,1,3,4,0,0,0
24719,114321,Female,Loyal Customer,34,Personal Travel,Eco,948,1,3,1,3,1,1,1,1,2,1,4,4,3,1,0,0,0
24720,99909,Male,Loyal Customer,34,Business travel,Business,1428,2,2,2,2,4,4,5,4,4,4,4,4,4,4,17,26,1
24721,14576,Male,disloyal Customer,23,Business travel,Eco,986,1,1,1,3,2,1,2,2,2,4,4,1,3,2,15,4,0
24722,25342,Male,disloyal Customer,28,Business travel,Eco Plus,829,2,2,2,2,1,2,1,1,1,4,2,1,3,1,0,8,0
24723,72076,Male,Loyal Customer,60,Business travel,Eco,2615,4,1,1,1,4,4,4,4,1,2,4,2,3,4,0,0,0
24724,46714,Female,Loyal Customer,57,Personal Travel,Eco,125,4,1,4,2,5,3,3,4,4,4,4,3,4,2,0,0,0
24725,115907,Male,Loyal Customer,49,Business travel,Eco,337,1,2,2,2,2,1,2,2,2,4,1,1,2,2,0,6,0
24726,127864,Female,Loyal Customer,39,Business travel,Business,2840,3,3,3,3,3,5,4,4,4,4,4,5,4,5,5,2,1
24727,386,Female,Loyal Customer,58,Business travel,Business,2759,2,2,2,2,2,5,4,4,4,4,4,3,4,4,59,51,1
24728,35762,Female,Loyal Customer,16,Business travel,Business,200,0,4,0,4,3,3,4,3,5,4,4,5,4,3,0,0,1
24729,31560,Male,Loyal Customer,69,Personal Travel,Eco,853,5,1,5,2,3,5,3,3,4,1,2,4,2,3,0,0,1
24730,111188,Female,disloyal Customer,22,Business travel,Business,1546,5,0,5,4,1,0,5,1,5,2,5,4,4,1,18,13,1
24731,96894,Male,Loyal Customer,15,Personal Travel,Eco,488,2,4,5,1,3,5,3,3,5,2,4,5,5,3,0,0,0
24732,57516,Male,Loyal Customer,22,Personal Travel,Eco,235,2,5,2,4,4,2,4,4,4,5,5,4,5,4,22,2,0
24733,58241,Female,Loyal Customer,41,Business travel,Business,3646,5,5,5,5,5,5,4,2,2,2,2,4,2,3,0,0,1
24734,125226,Female,disloyal Customer,24,Business travel,Eco,651,4,0,4,1,2,4,2,2,4,2,4,5,5,2,0,0,1
24735,101490,Male,disloyal Customer,64,Business travel,Business,345,2,2,2,3,5,2,5,5,5,2,5,5,4,5,0,0,0
24736,8433,Female,Loyal Customer,12,Personal Travel,Eco,737,1,5,1,2,2,1,2,2,4,5,5,4,4,2,3,1,0
24737,18604,Female,Loyal Customer,58,Business travel,Eco,190,3,4,4,4,5,4,4,3,3,3,3,2,3,1,28,9,0
24738,127863,Female,Loyal Customer,39,Business travel,Business,1276,5,5,5,5,5,4,5,5,5,5,5,5,5,4,0,0,1
24739,127162,Female,Loyal Customer,15,Personal Travel,Eco,646,2,3,2,2,4,2,4,4,5,1,1,3,1,4,0,0,0
24740,31707,Female,Loyal Customer,22,Personal Travel,Eco,967,1,5,2,4,3,2,1,3,4,3,4,4,4,3,66,57,0
24741,118141,Female,Loyal Customer,59,Business travel,Business,1444,1,1,1,1,4,5,5,3,3,4,3,3,3,4,15,24,1
24742,127753,Male,Loyal Customer,61,Personal Travel,Eco,255,1,5,1,1,5,1,5,5,2,2,1,3,2,5,0,0,0
24743,37547,Female,Loyal Customer,30,Business travel,Business,1069,5,5,5,5,4,4,4,4,2,5,3,2,2,4,0,0,1
24744,21338,Female,disloyal Customer,25,Business travel,Eco,761,2,3,3,1,3,3,1,3,3,2,2,2,4,3,0,0,0
24745,46387,Female,Loyal Customer,23,Business travel,Business,681,5,5,5,5,5,5,5,5,1,2,1,3,1,5,0,0,1
24746,11240,Male,Loyal Customer,18,Personal Travel,Eco,667,2,5,2,4,4,2,3,4,4,5,4,4,5,4,0,0,0
24747,85289,Male,Loyal Customer,50,Personal Travel,Eco,813,1,1,1,3,3,1,3,3,3,3,4,3,4,3,0,0,0
24748,10914,Male,Loyal Customer,56,Business travel,Business,429,2,4,4,4,2,4,4,2,2,2,2,4,2,3,1,0,0
24749,71183,Male,Loyal Customer,43,Business travel,Business,733,5,5,1,5,4,4,4,4,4,4,4,4,4,3,0,0,1
24750,50773,Female,Loyal Customer,18,Personal Travel,Eco,156,3,5,3,5,3,3,3,3,3,2,4,5,4,3,1,0,0
24751,64809,Male,disloyal Customer,25,Business travel,Business,247,2,4,2,4,3,2,3,3,5,3,5,4,5,3,6,0,0
24752,122516,Female,Loyal Customer,59,Personal Travel,Eco,930,1,5,1,4,5,3,2,1,1,1,1,2,1,4,0,0,0
24753,46506,Male,disloyal Customer,22,Business travel,Eco,141,5,5,5,1,4,5,1,4,1,4,2,4,3,4,0,0,1
24754,15468,Male,Loyal Customer,16,Personal Travel,Eco,331,4,4,2,5,3,2,3,3,4,2,5,3,5,3,0,2,0
24755,115194,Female,Loyal Customer,60,Business travel,Business,296,2,2,2,2,3,5,5,4,4,4,4,4,4,5,0,0,1
24756,81615,Female,disloyal Customer,25,Business travel,Business,334,2,4,2,3,3,2,3,3,5,5,5,5,4,3,0,0,0
24757,48999,Male,disloyal Customer,37,Business travel,Eco,190,3,0,3,3,5,3,5,5,3,4,4,5,2,5,4,13,0
24758,79021,Male,Loyal Customer,45,Business travel,Business,1612,1,1,4,1,4,4,5,5,5,5,5,4,5,5,0,0,1
24759,24520,Female,Loyal Customer,51,Personal Travel,Eco Plus,547,3,3,3,3,2,2,3,4,4,3,4,3,4,3,0,10,0
24760,5021,Male,Loyal Customer,39,Business travel,Business,2890,4,4,4,4,5,5,5,5,5,5,5,4,5,5,0,0,1
24761,30871,Male,Loyal Customer,24,Business travel,Eco,1546,4,3,3,3,4,4,5,4,2,4,2,3,1,4,0,0,1
24762,4089,Male,Loyal Customer,22,Personal Travel,Business,431,1,3,1,4,3,1,3,3,3,2,4,4,3,3,71,57,0
24763,106907,Male,disloyal Customer,18,Business travel,Eco,577,4,3,4,4,5,4,5,5,4,5,4,3,3,5,13,12,0
24764,104177,Male,Loyal Customer,79,Business travel,Business,1889,2,2,2,2,1,1,2,5,5,5,5,4,5,1,0,0,1
24765,39448,Female,Loyal Customer,35,Personal Travel,Eco,129,1,1,1,3,4,1,4,4,2,3,3,1,3,4,0,6,0
24766,2648,Male,Loyal Customer,48,Business travel,Business,2844,1,1,1,1,4,5,5,4,4,4,4,3,4,3,18,111,1
24767,118478,Male,disloyal Customer,37,Business travel,Business,647,3,3,3,3,3,3,3,3,4,3,4,4,5,3,0,1,0
24768,70852,Female,Loyal Customer,42,Business travel,Business,3682,3,3,3,3,4,5,4,5,5,5,5,3,5,5,18,11,1
24769,77569,Male,disloyal Customer,22,Business travel,Eco,1282,5,5,5,4,4,5,4,4,4,3,4,3,5,4,0,0,1
24770,1915,Female,Loyal Customer,43,Business travel,Business,351,2,2,2,2,3,5,4,4,4,4,4,5,4,3,2,0,1
24771,42465,Female,disloyal Customer,46,Business travel,Business,395,2,2,2,3,3,2,3,3,5,3,5,3,5,3,0,0,0
24772,25747,Female,Loyal Customer,77,Business travel,Eco,356,4,4,4,4,4,3,5,3,3,4,3,4,3,1,8,9,1
24773,11380,Female,disloyal Customer,27,Business travel,Business,429,4,4,4,3,3,4,3,3,5,3,5,5,4,3,4,9,1
24774,103453,Male,Loyal Customer,45,Business travel,Business,448,4,4,4,4,5,4,4,3,3,3,3,3,3,4,5,1,1
24775,60670,Female,Loyal Customer,27,Personal Travel,Eco,1620,3,4,3,2,1,3,1,1,4,4,5,3,5,1,0,0,0
24776,64007,Female,Loyal Customer,66,Personal Travel,Eco,612,2,4,2,3,2,5,4,3,3,2,3,5,3,3,0,0,0
24777,20978,Male,Loyal Customer,12,Personal Travel,Eco,721,1,4,1,4,1,1,1,1,3,4,4,2,3,1,0,0,0
24778,90711,Male,disloyal Customer,22,Business travel,Eco,250,0,4,0,4,2,0,2,2,5,3,4,3,4,2,0,0,1
24779,43737,Female,Loyal Customer,31,Personal Travel,Business,626,3,5,3,4,2,3,2,2,3,3,5,5,5,2,0,0,0
24780,47761,Male,disloyal Customer,22,Business travel,Eco,784,4,4,4,1,2,4,2,2,4,5,4,4,4,2,0,0,0
24781,107919,Male,Loyal Customer,47,Business travel,Business,2939,1,1,1,1,2,4,4,3,3,3,3,5,3,4,17,6,1
24782,54443,Male,Loyal Customer,36,Personal Travel,Eco Plus,305,3,5,4,3,3,4,3,3,5,2,4,4,4,3,0,0,0
24783,71808,Male,Loyal Customer,52,Business travel,Business,1846,3,3,3,3,5,4,4,4,4,4,4,4,4,3,35,37,1
24784,88956,Male,disloyal Customer,27,Business travel,Business,1199,1,1,1,3,3,1,3,3,4,5,5,3,4,3,0,2,0
24785,18816,Female,Loyal Customer,32,Business travel,Business,551,4,4,4,4,4,4,4,4,5,5,3,4,1,4,0,0,1
24786,93315,Male,Loyal Customer,44,Business travel,Business,2053,4,4,4,4,3,5,5,4,4,4,4,3,4,3,45,37,1
24787,16753,Male,Loyal Customer,40,Business travel,Business,3904,5,5,5,5,1,2,1,4,4,4,4,4,4,4,0,0,1
24788,27338,Male,Loyal Customer,32,Business travel,Eco,954,5,2,2,2,5,5,5,5,5,2,4,5,4,5,0,0,1
24789,74744,Female,Loyal Customer,64,Personal Travel,Eco,1205,2,1,2,4,2,3,4,4,4,2,4,2,4,4,6,0,0
24790,94496,Female,Loyal Customer,23,Business travel,Business,2579,4,4,4,4,4,4,4,4,4,3,4,5,5,4,0,0,1
24791,101704,Male,Loyal Customer,35,Business travel,Business,1624,2,2,2,2,5,3,5,5,5,5,5,3,5,5,0,0,1
24792,107096,Male,disloyal Customer,29,Business travel,Business,745,0,0,0,1,2,0,2,2,5,2,5,4,5,2,1,5,1
24793,49196,Male,Loyal Customer,42,Business travel,Eco,134,4,5,5,5,4,4,4,4,3,3,4,2,5,4,0,0,1
24794,49535,Male,Loyal Customer,37,Business travel,Business,2599,4,4,4,4,4,4,2,4,4,4,4,3,4,4,0,0,1
24795,112624,Female,Loyal Customer,38,Personal Travel,Eco,602,4,5,4,1,5,4,1,5,5,2,5,3,5,5,0,0,1
24796,76300,Female,disloyal Customer,24,Business travel,Business,1473,4,0,4,3,4,5,4,5,3,4,5,4,3,4,133,114,1
24797,40845,Male,disloyal Customer,25,Business travel,Eco,590,2,2,2,4,2,2,2,2,2,1,3,1,3,2,36,26,0
24798,54880,Male,Loyal Customer,23,Personal Travel,Eco,862,3,4,3,3,2,3,2,2,3,4,4,3,4,2,26,28,0
24799,95337,Female,Loyal Customer,59,Personal Travel,Eco,192,5,4,5,3,5,4,5,1,1,5,1,5,1,4,0,0,1
24800,85915,Female,Loyal Customer,35,Business travel,Business,761,2,3,3,3,2,2,2,1,3,1,2,2,4,2,131,118,0
24801,111726,Male,Loyal Customer,66,Business travel,Eco Plus,495,1,4,2,4,1,1,1,1,4,5,3,4,4,1,46,38,0
24802,43979,Female,Loyal Customer,52,Business travel,Eco,411,4,4,4,4,1,1,1,4,4,4,4,5,4,5,7,0,1
24803,41929,Female,Loyal Customer,28,Personal Travel,Eco,129,1,3,1,3,3,1,5,3,3,1,3,1,4,3,0,18,0
24804,26812,Female,Loyal Customer,49,Personal Travel,Eco Plus,2139,3,4,3,3,5,5,5,3,3,3,3,3,3,3,56,34,0
24805,41850,Female,Loyal Customer,45,Business travel,Business,483,2,2,2,2,4,4,2,4,4,4,4,1,4,5,92,84,1
24806,62862,Female,Loyal Customer,53,Business travel,Business,2446,1,1,1,1,4,4,5,3,3,3,3,5,3,3,0,36,1
24807,103544,Female,disloyal Customer,34,Business travel,Eco,738,4,4,4,3,5,4,5,5,3,1,3,4,3,5,0,0,0
24808,30125,Female,Loyal Customer,54,Personal Travel,Eco,31,2,1,2,3,4,4,4,5,5,2,5,3,5,2,18,22,0
24809,120642,Female,disloyal Customer,34,Business travel,Business,280,3,3,3,3,2,3,2,2,5,5,4,3,5,2,0,0,0
24810,121983,Male,disloyal Customer,44,Business travel,Business,130,5,5,5,1,4,5,5,4,5,4,4,3,5,4,0,0,1
24811,90895,Female,Loyal Customer,38,Business travel,Eco,545,2,3,3,3,2,2,2,2,4,1,3,1,3,2,52,48,0
24812,17856,Female,disloyal Customer,17,Business travel,Eco,399,2,4,1,3,5,1,5,5,1,1,3,1,3,5,0,0,0
24813,92392,Male,disloyal Customer,34,Business travel,Business,2139,3,3,3,1,5,3,5,5,4,2,5,4,5,5,0,0,0
24814,29119,Male,Loyal Customer,47,Personal Travel,Eco,954,2,1,2,3,1,2,1,1,3,3,4,3,4,1,0,0,0
24815,102488,Female,Loyal Customer,13,Personal Travel,Eco,226,3,5,3,1,4,3,4,4,4,3,5,5,5,4,11,9,0
24816,79256,Male,Loyal Customer,38,Business travel,Business,3655,2,2,2,2,2,2,3,5,5,5,5,2,5,1,0,0,1
24817,13150,Male,Loyal Customer,22,Personal Travel,Eco,427,1,4,1,1,4,1,1,4,3,1,3,2,4,4,16,5,0
24818,30826,Male,Loyal Customer,51,Business travel,Business,1028,3,3,3,3,2,2,4,5,5,5,5,4,5,5,37,17,1
24819,68157,Male,Loyal Customer,31,Business travel,Business,3360,3,3,3,3,4,4,4,4,3,2,4,3,5,4,0,7,1
24820,21708,Female,Loyal Customer,48,Personal Travel,Eco,746,3,2,3,3,2,4,4,4,4,3,4,2,4,1,0,0,0
24821,41270,Male,Loyal Customer,19,Personal Travel,Eco,305,3,5,3,3,2,3,2,2,4,2,4,5,5,2,107,110,0
24822,120303,Female,Loyal Customer,29,Business travel,Business,3973,2,2,3,2,4,4,4,4,5,5,4,4,4,4,2,0,1
24823,60140,Male,disloyal Customer,21,Business travel,Business,1120,1,4,1,3,3,1,5,3,3,3,3,4,3,3,0,0,0
24824,125542,Female,disloyal Customer,25,Business travel,Business,226,2,4,3,3,3,3,3,3,3,3,5,3,4,3,0,8,0
24825,28386,Male,Loyal Customer,43,Personal Travel,Eco,763,2,5,3,1,4,3,4,4,1,3,2,4,4,4,0,0,0
24826,10962,Female,Loyal Customer,47,Business travel,Business,308,0,0,0,3,5,4,4,4,4,4,4,4,4,5,2,0,1
24827,108106,Female,Loyal Customer,37,Business travel,Business,3674,4,4,5,4,5,5,5,5,5,5,5,3,5,5,38,21,1
24828,63925,Female,Loyal Customer,17,Personal Travel,Eco,1192,2,5,2,1,2,2,2,2,5,5,3,4,4,2,0,12,0
24829,43031,Male,disloyal Customer,37,Business travel,Eco,192,3,0,3,4,3,3,3,3,2,4,2,3,5,3,0,0,0
24830,22507,Male,Loyal Customer,36,Business travel,Eco Plus,143,4,5,5,5,4,4,4,4,4,5,5,5,4,4,0,0,1
24831,63216,Male,Loyal Customer,53,Business travel,Business,2180,4,4,4,4,3,5,5,5,5,5,5,3,5,3,0,11,1
24832,111625,Male,Loyal Customer,25,Personal Travel,Eco,1014,1,1,1,3,5,1,5,5,3,2,3,4,4,5,0,0,0
24833,96775,Female,Loyal Customer,50,Business travel,Business,2993,4,4,4,4,4,4,4,4,4,4,4,5,4,5,3,0,1
24834,62842,Female,disloyal Customer,21,Business travel,Business,2504,3,4,3,4,3,3,3,3,4,4,4,3,2,3,21,26,0
24835,102783,Female,Loyal Customer,27,Business travel,Eco,1099,3,4,4,4,3,3,3,3,4,1,4,4,4,3,0,0,0
24836,34528,Female,Loyal Customer,30,Personal Travel,Business,636,1,4,1,3,3,1,3,3,3,4,5,4,4,3,7,6,0
24837,119174,Male,disloyal Customer,39,Business travel,Business,331,2,2,2,3,4,2,3,4,5,4,4,3,4,4,0,0,0
24838,52614,Female,disloyal Customer,59,Business travel,Eco,160,1,4,1,4,1,1,1,1,3,1,4,2,3,1,0,0,0
24839,113442,Female,Loyal Customer,66,Business travel,Business,223,2,2,4,2,4,5,5,4,4,4,5,4,4,4,0,0,1
24840,35071,Male,Loyal Customer,50,Personal Travel,Business,1069,2,2,2,3,2,1,1,2,3,3,4,1,2,1,79,135,0
24841,100473,Female,disloyal Customer,19,Business travel,Eco,580,1,1,1,3,3,1,3,3,4,2,3,2,3,3,0,4,0
24842,63841,Male,disloyal Customer,14,Business travel,Business,1172,5,0,5,2,3,5,3,3,3,3,4,3,4,3,0,0,1
24843,16468,Female,Loyal Customer,35,Personal Travel,Eco,416,2,3,2,4,1,2,1,1,3,2,4,2,3,1,0,0,0
24844,63683,Male,Loyal Customer,7,Personal Travel,Eco,1047,1,5,1,1,1,1,1,1,5,2,5,4,5,1,0,13,0
24845,11970,Female,disloyal Customer,44,Business travel,Business,667,2,2,2,3,5,2,5,5,3,2,5,4,5,5,83,74,0
24846,52863,Female,disloyal Customer,27,Business travel,Eco,836,4,4,4,3,4,4,3,5,2,2,3,3,3,3,170,161,1
24847,81638,Male,Loyal Customer,48,Business travel,Business,3791,1,1,2,1,3,4,5,5,5,5,5,4,5,4,0,0,1
24848,85962,Female,Loyal Customer,48,Business travel,Business,447,2,2,2,2,2,4,5,5,5,5,5,4,5,3,0,0,1
24849,108022,Male,Loyal Customer,43,Personal Travel,Eco,589,2,5,2,1,3,2,3,3,3,4,5,5,5,3,10,16,0
24850,3025,Male,Loyal Customer,26,Personal Travel,Eco,922,1,4,1,2,4,1,4,4,4,1,5,5,3,4,63,67,0
24851,14386,Male,Loyal Customer,30,Business travel,Business,2462,2,2,2,2,4,4,4,4,3,3,5,2,3,4,0,0,1
24852,56908,Male,disloyal Customer,34,Business travel,Business,2565,4,4,4,1,4,3,3,4,3,3,4,3,3,3,0,45,0
24853,58161,Male,Loyal Customer,50,Business travel,Business,925,1,1,1,1,5,4,4,5,5,5,5,3,5,4,0,0,1
24854,9243,Female,disloyal Customer,30,Business travel,Eco,100,1,2,2,3,1,2,1,1,1,2,4,1,3,1,13,38,0
24855,71512,Male,Loyal Customer,50,Business travel,Business,3587,2,2,2,2,2,5,4,5,5,5,5,4,5,4,7,1,1
24856,24885,Male,Loyal Customer,28,Business travel,Business,2226,1,1,1,1,5,5,5,5,1,5,1,5,1,5,1,0,1
24857,105237,Female,Loyal Customer,69,Personal Travel,Eco,377,5,5,5,2,4,5,4,1,1,5,1,4,1,5,0,0,1
24858,92621,Male,Loyal Customer,59,Business travel,Business,3601,3,3,3,3,3,4,5,4,4,5,4,4,4,3,0,0,1
24859,89381,Female,Loyal Customer,53,Business travel,Business,151,2,2,2,2,4,5,5,5,5,5,4,4,5,4,0,6,1
24860,109330,Male,Loyal Customer,51,Personal Travel,Eco,1136,3,5,3,1,2,3,2,2,3,3,4,4,5,2,2,0,0
24861,94740,Male,Loyal Customer,57,Business travel,Business,2619,1,1,1,1,4,5,4,4,4,4,4,3,4,4,0,0,1
24862,60073,Female,Loyal Customer,57,Business travel,Business,3501,4,4,2,4,5,4,4,5,5,5,5,5,5,5,0,0,1
24863,102386,Female,Loyal Customer,32,Business travel,Eco,236,1,3,3,3,1,1,1,1,3,3,3,3,4,1,10,14,0
24864,50240,Female,disloyal Customer,21,Business travel,Business,373,3,2,3,4,2,3,2,2,1,3,3,2,4,2,0,0,0
24865,123081,Female,disloyal Customer,36,Business travel,Business,631,1,1,1,4,1,1,1,1,4,3,4,5,4,1,0,4,0
24866,99397,Male,Loyal Customer,58,Business travel,Business,3334,5,5,5,5,2,5,4,5,5,5,5,4,5,5,0,0,1
24867,43826,Male,Loyal Customer,40,Business travel,Eco,199,4,3,3,3,4,5,4,4,5,5,4,3,4,4,0,0,1
24868,68962,Female,Loyal Customer,44,Business travel,Business,2572,4,4,4,4,2,4,5,4,4,4,4,3,4,3,0,0,1
24869,86491,Female,Loyal Customer,23,Personal Travel,Eco,762,3,2,3,4,5,3,2,5,4,5,3,4,4,5,8,0,0
24870,25466,Male,disloyal Customer,36,Business travel,Business,547,3,3,3,5,2,3,5,2,5,4,5,5,5,2,0,0,0
